Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
208.87,0.34,0.39,9.09,16.72,95.0,24.1,19.74,30.51,,
287.01,0.16,-3.05,8.85,16.72,95.0,24.2,18.45,28.18,,
287.05,0.22,-3.21,8.84,16.72,95.0,24.2,19.15,31.34,,
287.09,0.03,-2.89,8.94,16.72,95.0,24.2,18.92,31.98,-8.0425,-14.6875
287.13,-0.1,-2.67,8.8,16.72,95.0,24.2,19.15,31.34,-13.5425,-15.29
287.17,-0.59,-2.37,9.53,16.72,95.0,24.2,18.45,31.98,-10.4875,-18.31
287.21,-0.12,-1.95,8.71,16.72,95.0,24.2,19.51,30.11,-7.4325,-18.915
287.25,-0.12,-2.55,9.43,16.72,95.0,24.2,19.51,30.11,-5.295,-18.6125
287.29,0.24,-3.24,9.7,16.72,95.0,24.2,18.8,31.13,-1.9325,-18.009999999999998
287.33,0.08,-2.06,8.68,16.72,95.0,24.2,18.56,31.34,-0.71,-16.802500000000002
287.37,0.52,-1.97,8.64,16.72,95.0,24.2,18.45,31.34,2.6525000000000003,-17.405
287.41,0.39,-2.01,9.26,16.72,95.0,24.2,19.04,31.13,3.8750000000000004,-17.405
287.45,0.35,-1.42,9.04,16.72,95.0,24.2,18.92,31.13,5.4025,-17.1025
287.49,0.58,-0.88,9.13,16.72,95.0,24.2,18.92,32.19,8.4575,-17.4025
287.53,0.45,-1.71,9.28,16.72,95.0,24.2,18.92,31.98,9.0675,-18.0075
287.57,0.07,-0.48,8.92,16.72,95.0,24.2,18.8,31.98,10.595,-19.82
287.61,0.25,-0.56,9.11,16.72,95.0,24.2,18.45,31.98,11.205,-21.932499999999997
287.65,0.02,-0.71,9.04,16.72,95.0,24.2,18.33,30.72,11.205000000000002,-21.9325
287.69,0.07,0.29,8.88,16.72,95.0,24.2,19.15,30.11,10.899999999999999,-22.8375
287.73,0.1,-0.54,9.09,16.72,95.0,24.2,19.04,30.11,10.29,-22.8375
287.77,0.13,-0.36,9.15,16.72,95.0,24.2,18.92,31.98,11.2075,-22.235
287.81,0.44,0.52,9.2,16.72,95.0,24.2,18.92,30.72,11.819999999999999,-23.1425
287.85,0.43,-0.25,9.32,16.72,95.0,24.2,18.33,30.72,13.9575,-21.6325
287.89,-0.0,0.76,9.04,16.72,95.0,24.2,19.15,30.11,15.180000000000001,-21.0275
287.93,0.16,0.21,9.09,16.72,95.0,24.2,18.45,31.13,16.095000000000002,-20.12
287.97,0.17,0.05,9.25,16.72,95.0,24.2,19.27,30.72,17.622500000000002,-18.005
288.01,-0.08,1.3,8.87,16.72,95.0,24.2,18.68,31.34,17.93,-16.195
288.05,0.13,0.69,9.17,16.72,95.0,24.2,18.68,31.34,20.067500000000003,-13.175
